short_name,African,Alcohol,Bakery,Barbecue,Beef,Breakfast & Brunch,Bubble Tea,Burgers,Butcher,Canadian,Caribbean,Chicken,Chinese,Coffee/Tea,Convenience,Desserts,Ethiopian,Fast food,Filipino,French,Fries,German,Gluten Free,Halal,Haute Cuisine,Healthy,Hot Dogs & Sausages,Indian,Italian,Japanese,Korean,Kosher,Lamb,Latin American,Mediterranean,Mexican,Middle Eastern,Noodles,Pet Food,Pizza,Popcorn,Pork,Pub food,Rice,Sandwiches & Subs,Seafood,Soup,Spanish,Steakhouse,Sushi,Tacos,Thai,Vegetarian,Vietnamese
buon giorno ristorante italiano,0.0,0.02295290348521991,0.03351362569230969,0.008602150537634398,0.0,0.004301075268817199,0.0,0.0,0.0021505376344085995,0.0,0.0,0.006451612903225798,0.0,0.0,0.0,0.017108318092792195,0.0,0.0,0.0,0.0021505376344085995,0.0,0.0,0.0,0.0,0.0,0.015053763440860195,0.006451612903225798,0.0,0.7605821238180475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07593291567765283,0.0,0.0,0.0,0.0,0.0,0.0,0.04474882291139731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burger 420,0.0,0.0,0.008449406853090142,0.050696441118540846,0.042247034265450706,0.03051710184025427,0.0,0.12306077905231472,0.02137161005554976,0.0803175589412152,0.0,0.09015913565753414,0.0,0.0,0.0,0.11461137219922457,0.0,0.0,0.0,0.0,0.07604466167781133,0.0,0.0,0.0,0.0,0.07206805117409067,0.0,0.0,0.0,0.0,0.008449406853090142,0.0,0.0,0.0,0.0,0.0,0.0,0.008449406853090142,0.06600318587552684,0.0,0.0,0.04741591554643455,0.10119298315111619,0.0,0.047912101392083364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011033847493582065,0.0
burger king,0.0,0.0008809932957378318,0.06877400943486348,0.016374650676119866,0.010596914822266918,0.034046097952609836,0.0,0.06319761231019325,0.007157124966968268,0.010645058075863589,0.0,0.17485697234775727,0.0,0.0027507592204727566,0.0,0.046168117286952186,0.0,0.25338321284777177,0.0,0.025535871277231354,0.050595131161633985,0.0,0.0,0.0,0.0,0.015639216944412393,0.006769534277735205,0.0,0.0021324451781239337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005615122104702665,0.083106414138111,0.013088702362053332,0.0,0.09975747377423937,0.0028130444939404226,0.0,0.0,0.0009197182757702641,0.0,0.0,0.0,0.005195802774468853,0.0
burger maniac,0.0,0.0,0.0,0.0,0.1379310344827586,0.0172413793103448,0.0,0.1379310344827586,0.0,0.1551724137931034,0.0,0.0344827586206896,0.0,0.2068965517241379,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0517241379310344,0.0,0.0,0.0,0.0,0.0172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0172413793103448,0.0,0.0172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172413793,0.0344827586206896,0.0,0.0517241379310344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172413793103448,0.0
burger theory,0.0,0.0,0.0175438596491228,0.1228070175438596,0.0526315789473684,0.0175438596491228,0.0,0.2631578947368421,0.0,0.0175438596491228,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175438596491228,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701754385964912,0.0,0.0,0.0,0.0,0.0,0.087719298245614,0.0526315789473684,0.0,0.0175438596491228,0.0350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0175438596491228,0.0
burgers on point,0.0,0.0,0.06410227180952091,0.08257267136638766,0.057779418721454257,0.03448064519852044,0.0,0.12867205870492202,0.0,0.03691015449228046,0.0,0.12387432936030801,0.0,0.015542730555773472,0.0,0.09521837754252097,0.0,0.0,0.0,0.030119786318333598,0.018937914642746904,0.0,0.0,0.0,0.0,0.02622644252402697,0.0,0.0,0.00825420267449341,0.00825420267449341,0.0,0.0,0.0,0.0,0.03837398899282707,0.0,0.040803498286587095,0.0,0.0,0.0,0.0,0.057779418721454257,0.00825420267449341,0.0,0.03205113590476042,0.01068371196825343,0.016508405348986885,0.0,0.015542730555773472,0.0,0.020401749143293513,0.01068371196825343,0.017972239849533493,0.0
burnin bird,0.0,0.02663849543369594,0.01948535853458233,0.0,0.0,0.02753263754608514,0.0,0.0,0.024850211208917537,0.0,0.0,0.25606148244176047,0.0,0.023956069096528337,0.0,0.07671045372749119,0.0,0.0,0.0,0.02663849543369594,0.15912259842776658,0.0,0.0,0.0,0.0,0.2313276440158007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12767655413367565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burrito bowl,0.0,0.0,0.0,0.0,0.08383380639451005,0.0,0.0,0.0,0.0,0.0,0.0,0.0733545805951963,0.0,0.0733545805951963,0.0,0.024144651035747863,0.0,0.0,0.0,0.0,0.03507699122489515,0.0,0.0,0.0,0.0,0.020958451598627494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403619155635354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03143767739794125,0.010479225799313747,0.0,0.0,0.024144651035747863,0.0733545805951963,0.0,0.07288706749707713,0.0,0.0733545805951963,0.0
butter chicken house,0.0,0.0,0.029040816268864025,0.0,0.009680272089621305,0.0,0.0,0.0,0.0,0.02886445435569342,0.0,0.26703783912661194,0.0,0.0,0.0,0.029040816268864025,0.0,0.0,0.0,0.0,0.029040816268864025,0.0,0.0,0.0,0.0,0.021736521723355356,0.0,0.453951344785937,0.013244238405790339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009680272089621305,0.0,0.0,0.0,0.01680820472195937,0.04840136044810675,0.024112499267468043,0.009680272089621305,0.0,0.0,0.0,0.0,0.0,0.0,0.009680272089621305,0.0
butter chicken hut,0.0,0.0,0.0055248618784530185,0.0,0.009944751381215457,0.0062093406064214285,0.0,0.0,0.01193886753465077,0.001146780958051322,0.0,0.14323642206092232,0.0,0.00969805885597708,0.0,0.0011049723756905998,0.0,0.0,0.0,0.0,0.0005524861878452999,0.0,0.0,0.0,0.0,0.02762409049916382,0.0,0.6351487597516876,0.0,0.0,0.0,0.0,0.008287292817679539,0.0,0.0011864006093983903,0.0,0.00011885895404120444,0.0,0.009944751381215457,0.0,0.0,0.0,0.0027624309392264997,0.0844802602201189,0.0,0.020516631497841713,0.0,0.0,0.0,0.0,0.0,0.0,0.020573981490399348,0.0
butter chicken hut and indian cuisine,0.0,0.0,0.0055248618784530185,0.0,0.028810654111294534,0.002098150154554076,0.0,0.0,0.007137077090647223,0.0,0.0,0.08286364959475997,0.0,0.0027624309392264997,0.0,0.0005524861878452999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016288304429455468,0.0,0.3493971179738862,0.19738499998152498,0.0,0.0,0.0,0.023425381520102692,0.0,0.19738499998152498,0.0,0.0,0.0,0.0066298342541436395,0.0,0.0,0.0,0.0022099447513811996,0.05393348242016621,0.0,0.013763667946645684,0.0,0.0,0.0,0.0,0.0,0.0,0.009832956784388315,0.0
buzz liquor,0.0,0.4577922077922078,0.0064935064935064,0.0243506493506493,0.0048701298701298,0.0324675324675324,0.0,0.0048701298701298,0.0227272727272727,0.0227272727272727,0.0097402597402597,0.0113636363636363,0.0,0.0357142857142857,0.0,0.0373376623376623,0.0,0.0016233766233766,0.0,0.0081168831168831,0.0,0.0016233766233766,0.0,0.0,0.0,0.1590909090909091,0.0,0.0081168831168831,0.0146103896103896,0.0,0.0,0.0,0.0064935064935064,0.0,0.0032467532467532,0.0016233766233766,0.0,0.0,0.0438311688311688,0.0016233766233766,0.0,0.0064935064935064,0.0,0.0243506493506493,0.0259740259740259,0.0194805194805194,0.0,0.0016233766233766,0.0,0.0,0.0,0.0,0.0016233766233766,0.0
bình vietnamese restaurant,0.0,0.0,0.004569247083775186,0.02337264050901379,0.10452852598091197,0.03201272534464475,0.005278048780487806,0.0,0.030105620360551432,0.0,0.0,0.06692173913043478,0.008811028632025451,0.020528101802757156,0.0,0.003769247083775186,0.0,0.002414846235418876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032399575821845175,0.0,0.0023088016967126195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1343253446447508,0.004799999999999999,0.0,0.0,0.030559490986214206,0.002202757158006363,0.03414846235418876,0.01896712619300106,0.04076224814422057,0.05794146341463415,0.0,0.0,0.0,0.0,0.0,0.024864899257688228,0.31440805938494165
c.b. drive inn,0.0,0.0017391304347825997,0.030101913630031514,0.012173913043478257,0.005217391304347819,0.013027348046044414,0.0,0.2600180853923797,0.0,0.034672141163819434,0.0,0.05855170222645843,0.0,0.00718136715790501,0.0,0.07761761614976659,0.0,0.098950558447589,0.0,0.08718038956912774,0.10358041889679107,0.0,0.0,0.0,0.0,0.019130434782608674,0.005217391304347819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08024244201676564,0.009833565510667927,0.0,0.008140381748417521,0.05535791969108194,0.0,0.0,0.017299411002761673,0.0,0.0,0.0,0.0,0.0,0.0017391304347825997,0.013027348046044414,0.0
cabeza grande bridgeland,0.0,0.0101010101010101,0.0,0.0101010101010101,0.0101010101010101,0.0,0.0,0.0,0.0505050505050505,0.0101010101010101,0.0101010101010101,0.0202020202020202,0.0,0.0101010101010101,0.0,0.0202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404040404040404,0.0,0.0,0.0,0.0202020202020202,0.0,0.0,0.0,0.0,0.0101010101010101,0.2626262626262626,0.0,0.0,0.0909090909090909,0.0,0.0,0.0202020202020202,0.0,0.0606060606060606,0.0,0.0303030303030303,0.0101010101010101,0.0,0.0101010101010101,0.0,0.1212121212121212,0.0,0.1717171717171717,0.0
cactusaurus grill,0.0,0.0,0.07009665551642236,0.03585309571467603,0.052890382571833344,0.02390206380978402,0.012742412367792333,0.0,0.0,0.0,0.0,0.07631226310645137,0.021501147433953996,0.07631226310645137,0.0,0.023733077722352332,0.0,0.03997898411660933,0.0,0.00398367730163067,0.018477836682655333,0.0,0.0,0.0,0.0,0.08300805397164637,0.0,0.009238918341327666,0.0,0.027885741111414685,0.027236571748817,0.0,0.0,0.0,0.0,0.0,0.0,0.05193001602150134,0.06006635671219436,0.0,0.016726089669423003,0.026445191285916672,0.03218061560077967,0.057354243148630024,0.0,0.04684376106923603,0.019438203232987346,0.0,0.0,0.0,0.0,0.06419224511412766,0.0,0.021670133521385682
